2022-04-17 12:13:10,960 INFO    MainThread:73788 [wandb_init.py:_resume_backend():360] resuming backend
2022-04-17 12:13:10,970 INFO    MainThread:73788 [wandb_init.py:_pause_backend():351] pausing backend
2022-04-17 12:13:10,971 INFO    MainThread:73788 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-17 12:13:14,304 INFO    MainThread:73788 [wandb_init.py:_resume_backend():360] resuming backend
2022-04-17 12:13:14,305 INFO    MainThread:73788 [wandb_init.py:_pause_backend():351] pausing backend
2022-04-17 12:13:14,305 INFO    MainThread:73788 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-17 12:13:14,774 INFO    MainThread:73788 [wandb_init.py:_resume_backend():360] resuming backend
2022-04-17 12:13:14,776 INFO    MainThread:73788 [wandb_init.py:_pause_backend():351] pausing backend
2022-04-17 12:13:14,776 INFO    MainThread:73788 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-17 12:13:15,227 INFO    MainThread:73788 [wandb_init.py:_resume_backend():360] resuming backend
2022-04-17 12:13:15,228 INFO    MainThread:73788 [wandb_init.py:_pause_backend():351] pausing backend
2022-04-17 12:13:15,228 INFO    MainThread:73788 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-17 12:13:15,667 INFO    MainThread:73788 [wandb_init.py:_resume_backend():360] resuming backend
2022-04-17 12:13:15,668 INFO    MainThread:73788 [wandb_init.py:_pause_backend():351] pausing backend
2022-04-17 12:13:15,668 INFO    MainThread:73788 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-17 12:13:17,641 INFO    MainThread:73788 [wandb_init.py:_resume_backend():360] resuming backend
2022-04-17 12:13:17,642 INFO    MainThread:73788 [wandb_init.py:_pause_backend():351] pausing backend
2022-04-17 12:13:17,642 INFO    MainThread:73788 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-17 12:13:18,240 INFO    MainThread:73788 [wandb_init.py:_resume_backend():360] resuming backend
2022-04-17 12:13:18,246 INFO    MainThread:73788 [wandb_init.py:_pause_backend():351] pausing backend
2022-04-17 12:13:18,246 INFO    MainThread:73788 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-17 12:13:26,060 INFO    MainThread:73788 [wandb_init.py:_resume_backend():360] resuming backend
2022-04-18 01:08:39,162 INFO    MainThread:73788 [wandb_init.py:_pause_backend():351] pausing backend
2022-04-18 01:08:39,162 INFO    MainThread:73788 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-18 01:09:21,166 INFO    MainThread:73788 [wandb_run.py:_atexit_cleanup():1865] got exitcode: 0
2022-04-18 01:09:21,167 INFO    MainThread:73788 [wandb_run.py:_restore():1837] restore
